"workerid","assignmentid","Answer.listNumber","time","Answer.age","Answer.gender","Answer.language","Answer.americanenglish","variable","value","Trial","List","number","verb","sound","question","Response"
66,"3CFJTT4SXTRJGZ2ZDK4OD701G2D7IH",10,00:15:08,"""31""","""male""","""English""","""Yes""","Trial40","11 40 shout jeanny-shout-m-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"11","40","shout","jeanny-shout-m-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
41,"3OB0CAO74HQ2ZONGUBC3Q8JJKO7HYZ",9,00:14:09,"""59""","""male""","""English""","""Yes""","Trial40","10 40 shout jeanny-shout-m-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"10","40","shout","jeanny-shout-m-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
116,"32Q90QCQ1SMVV97X0V36WX7VUT6KER",6,00:16:43,"""39""","""male""","""English""","""Yes""","Trial40","7 40 shout jeanny-shout-a-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"7","40","shout","jeanny-shout-a-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
99,"3BWI6RSP7GA70U0DH1EXSS29O967E8",8,00:17:11,"""31""","""female""","""english""","""Yes""","Trial40","9 40 shout jeanny-shout-m-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"9","40","shout","jeanny-shout-m-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
114,"3RWE2M8QWHBXCPD6P1W730MVUN10NQ",9,00:17:42,"""36""","""female""","""english""","""Yes""","Trial40","10 40 shout jeanny-shout-m-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"10","40","shout","jeanny-shout-m-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
153,"3TEM0PF1Q5YOQDMT07I47VA1GJZ0D8",11,00:18:37,"""53""","""female""","""English""","""Yes""","Trial40","12 40 shout jeanny-shout-m-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"12","40","shout","jeanny-shout-m-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
152,"3DEL4X4EL6MZLENVZFUPTU7D8EPXY7",10,00:19:09,"""34""","""female""","""English""","""Yes""","Trial40","11 40 shout jeanny-shout-m-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"11","40","shout","jeanny-shout-m-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
166,"3IGI0VL647LIF65PRMYIT1IDSQHNO3",11,00:17:27,"""49""","""female""","""english""","""Yes""","Trial40","12 40 shout jeanny-shout-m-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"12","40","shout","jeanny-shout-m-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
175,"3CTOC39K37RFBAM5V2POP8F1TH2J75",9,00:16:18,"""28""","""male""","""english""","""Yes""","Trial40","10 40 shout jeanny-shout-m-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"10","40","shout","jeanny-shout-m-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
34,"3FIJLY1B6U5OCE498YSKAWEU04RFP5",5,00:21:15,"""32""","""female""","""english""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
87,"3BF51CHDTVB52TRVM31UYGPZ8BS0HH",1,00:21:11,"""33""","""male""","""English""","""Yes""","Trial40","2 40 shout jeanny-shout-s-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"2","40","shout","jeanny-shout-s-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
158,"384PI804XS2US25BXXDT2UW1HM90S2",4,00:21:01,"""26""","""male""","""english""","""Yes""","Trial40","5 40 shout jeanny-shout-a-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"5","40","shout","jeanny-shout-a-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
154,"3EJJQNKU9R6T2NBUGGK9ICQMH1SHRX",7,00:21:13,"""28""","""male""","""English""","""Yes""","Trial40","8 40 shout jeanny-shout-a-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"8","40","shout","jeanny-shout-a-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
4,"3SB4CE2TJVWYPWPSJ9G9Q8P65NNAXB",0,00:20:19,"""51""","""female""","""English""","""Yes""","Trial40","1 40 shout jeanny-shout-s-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"1","40","shout","jeanny-shout-s-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
92,"3TGOYF991XNQN19VK9MD622WI8YUUF",7,00:16:14,"""50""","""male""","""English""","""Yes""","Trial40","8 40 shout jeanny-shout-a-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"8","40","shout","jeanny-shout-a-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
55,"30X31N5D63RQTF3TPZAMR08EQ8LAS3",5,00:21:56,"""41""","""male""","""English""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
69,"323Q6SJS8IHWZX6LPLKF1NC3EDHFH0",5,00:23:21,"""35""","""male""","""English""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
24,"3JZQSN0I3QBIZ1BA5F2XGN02ZD4FG1",4,00:23:39,"""76""","""male""","""English""","""Yes""","Trial40","5 40 shout jeanny-shout-a-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"5","40","shout","jeanny-shout-a-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
5,"35K3O9HUABEKFNFJZKC9GKFQMXPFEK",8,00:24:12,"""41""","""male""","""english""","""Yes""","Trial40","9 40 shout jeanny-shout-m-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"9","40","shout","jeanny-shout-m-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
38,"3A9AA95ATWNWAHBK2MFBOKNHBAD5PC",6,00:24:00,"""36""","""female""","""English""","""Yes""","Trial40","7 40 shout jeanny-shout-a-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"7","40","shout","jeanny-shout-a-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
49,"33PPUNGG386FT8BOM2QGIJURDR9RZX",8,00:17:29,"""33""","""female""","""English""","""Yes""","Trial40","9 40 shout jeanny-shout-m-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 2",40,"9","40","shout","jeanny-shout-m-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",2
3,"3BV8HQ2ZZW2L6H5WIM7JQVCM8JO6AD",9,00:23:07,"""32""","""female""","""English%2C+Assyrian""","""Yes""","Trial40","10 40 shout jeanny-shout-m-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"10","40","shout","jeanny-shout-m-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
129,"3K2755HG5S4FNH1J3P1PA2X5MLODFP",9,00:23:39,"""30""","""female""","""English""","""Yes""","Trial40","10 40 shout jeanny-shout-m-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 3",40,"10","40","shout","jeanny-shout-m-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",3
174,"3WEV0KO0OMTORM65991OH1GKBBIDS8",3,00:24:40,"""56""","""female""","""English""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
160,"37TD41K0AHAEMU0R9D6DXVY2QB6CS7",11,00:28:38,"""70""","""male""","""English""","""Yes""","Trial40","12 40 shout jeanny-shout-m-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 2",40,"12","40","shout","jeanny-shout-m-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",2
156,"3SBEHTYCWN42VJY00TUOQKKYK1MYI9",7,00:26:58,"""54""","""male""","""English""","""Yes""","Trial40","8 40 shout jeanny-shout-a-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 3",40,"8","40","shout","jeanny-shout-a-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",3
161,"3PH3VY7DJLYK14SALW0M5I2856QWZ7",11,00:06:07,"""21""","""female""","""English""","""Yes""","Trial40","12 40 shout jeanny-shout-m-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"12","40","shout","jeanny-shout-m-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
101,"3HSYG7LRBJZYH9Z7WHE9USK0EQ4KKD",11,00:06:29,"""50""","""male""","""English""","""Yes""","Trial40","12 40 shout jeanny-shout-m-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"12","40","shout","jeanny-shout-m-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
20,"3QBD8R3Z21KWTYVJ9HJMUSCD19OO4B",4,00:09:44,"""36""","""male""","""English""","""Yes""","Trial40","5 40 shout jeanny-shout-a-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"5","40","shout","jeanny-shout-a-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
144,"37UQDCYH6XWO25MZCR37SWQVO48V71",6,00:09:23,"""28""","""male""","""English""","""Yes""","Trial40","7 40 shout jeanny-shout-a-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 2",40,"7","40","shout","jeanny-shout-a-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",2
53,"3QAPZX2QN4E1N3OD3IYNBCJXJSD204",3,00:10:34,"""38""","""female""","""English""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
124,"3AZHRG4CU4LQ8LKW7ICSUMOPP6D30G",11,00:14:06,"""29""","""female""","""english""","""Yes""","Trial40","12 40 shout jeanny-shout-m-S.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"12","40","shout","jeanny-shout-m-S.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
29,"3GS6S824SQYQKFERI8PSAVVZVSLNWK",2,00:04:40,"""30""","""female""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
106,"3WMOAN2SRBYD5QEMSYKWOTCLOJJNVA",2,00:07:05,"""39""","""female""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
13,"3NLZY2D53PQVCIFKUMA75E9O2W4QLH",2,00:07:41,"""29""","""male""","""english""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 2",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",2
21,"3EICBYG644XLNRH1MJXZ5U7FUSYJC3",2,00:08:05,"""30""","""female""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
113,"3S06PH7KSR5OX27BWQM4L0TBLBA1DH",2,00:08:58,"""28""","""female""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
31,"33OOO72IVHMF1UD6YDB370UOSUPTCI",2,00:09:34,"""45""","""female""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
80,"3MAOD8E57QB59FJHSDLECE964URNXD",2,00:10:40,"""33""","""male""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
14,"3I2PTA7R3TVKSCX29MY6QEW9DWZQKE",2,00:13:50,"""59""","""male""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
78,"3B1NLC6UGZXUQE04JIY2SHE61JWGPA",2,00:21:32,"""43""","""male""","""english""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
40,"3R08VXYT7CW1HUM42183EY99VDGW7I",2,00:28:03,"""38""","""male""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
15,"33LK57MYLT6RUNB11RQL8TZNZTXZSY",2,00:21:16,"""23""","""female""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
111,"3H8DHMCCW9CQ33TX40SMQFPAUHBDKX",2,00:10:05,"""34""","""female""","""English""","""Yes""","Trial40","3 40 shout jeanny-shout-s-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"3","40","shout","jeanny-shout-s-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
140,"3II4UPYCOJ8CE6RSH5CJM11JTN4DQQ",3,00:06:34,"""38""","""female""","""english""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
130,"3KYQYYSHYV89TUEC2SKFXW6JEMMDOI",3,00:07:36,"""24""","""female""","""English""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
12,"38SKSKU7R1YIVKR1HE5YWCI2BMPLIB",10,00:07:54,"""25""","""female""","""English""","""Yes""","Trial40","11 40 shout jeanny-shout-m-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"11","40","shout","jeanny-shout-m-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
136,"3L0KT67Y8EHRPX1W55O2UMQLTZUYS7",3,00:08:29,"""24""","""female""","""English""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
176,"3CFVK00FWLM220W0FDW9Z9SX2VU6L2",5,00:08:33,"""30""","""male""","""English""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
132,"33F859I566E6MGU5KJYJIXLIZFWBHL",5,00:08:50,"""53""","""male""","""English""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
25,"3KB8R4ZV1E8SMKZU0DG1XX9HKFJBGM",10,00:09:27,"""37""","""female""","""English""","""Yes""","Trial40","11 40 shout jeanny-shout-m-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 3",40,"11","40","shout","jeanny-shout-m-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",3
17,"3EFVCAY5L3AJBORO57HU38BW41FJ8Z",10,00:09:30,"""57""","""female""","""english""","""Yes""","Trial40","11 40 shout jeanny-shout-m-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"11","40","shout","jeanny-shout-m-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
9,"3P4MQ7TPPXDWV3RJKRONWMIK42RBB5",3,00:10:29,"""64""","""female""","""English""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
84,"35GCEFQ6I5PNA6QMBCPK0LRB7D03ZC",8,00:10:59,"""43""","""male""","""english""","""Yes""","Trial40","9 40 shout jeanny-shout-m-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"9","40","shout","jeanny-shout-m-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
46,"3A4NIXBJ7604R3HS2T3QO5PJSV9LMR",5,00:11:56,"""23""","""female""","""English""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
159,"3PDJHANYK5H0G4DAOSHB7HZQLEL6HV",5,00:13:10,"""34""","""male""","""English""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
171,"37W3JXSD669KWEI5PAY3RBT6ZCQYWM",8,00:13:27,"""34""","""female""","""english""","""Yes""","Trial40","9 40 shout jeanny-shout-m-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 3",40,"9","40","shout","jeanny-shout-m-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",3
26,"3HMIGG0U4L796DMNR7IXDVQKH5O8YI",8,00:14:13,"""26""","""male""","""English""","""Yes""","Trial40","9 40 shout jeanny-shout-m-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"9","40","shout","jeanny-shout-m-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
141,"3WEV0KO0OMTORM65991OH1GKBBPDSF",10,00:14:52,"""42""","""male""","""English""","""Yes""","Trial40","11 40 shout jeanny-shout-m-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 2",40,"11","40","shout","jeanny-shout-m-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",2
95,"3TR2532VIPVW7A80CSKWJUF5Y6PJ6D",10,00:16:06,"""27""","""female""","""english""","""Yes""","Trial40","11 40 shout jeanny-shout-m-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 2",40,"11","40","shout","jeanny-shout-m-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",2
128,"3AMYWKA6YBNA8LZXS5C1RQWRX0Z6OJ",3,00:08:07,"""30""","""female""","""English""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
97,"3K4J6M3CXEUN3AU2UZG52MPB2XYGAW",3,00:17:05,"""28""","""male""","""english""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 2",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",2
74,"3Z4XG4ZF48SK68WDMBWVUHJBFZU8XC",5,00:17:13,"""34""","""female""","""English%2C+Spanish""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
104,"3MAOD8E57QB59FJHSDLECE964UTNXF",10,00:17:19,"""33""","""female""","""English""","""Yes""","Trial40","11 40 shout jeanny-shout-m-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"11","40","shout","jeanny-shout-m-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
85,"3PXX5PX6LXZRCTMREDOR1BYEMK6BAA",5,00:17:49,"""30""","""male""","""English""","""Yes""","Trial40","6 40 shout jeanny-shout-a-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 4",40,"6","40","shout","jeanny-shout-a-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",4
79,"3HVVDCPGTETS4XEBU5TS4RM7VI8YTW",0,00:18:59,"""35""","""female""","""English""","""Yes""","Trial40","1 40 shout jeanny-shout-s-V.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"1","40","shout","jeanny-shout-s-V.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
23,"3VP0C6EFSGXM8IELFPXOZM7M20K6M4",8,00:20:41,"""30""","""male""","""English""","""Yes""","Trial40","9 40 shout jeanny-shout-m-A.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 1",40,"9","40","shout","jeanny-shout-m-A.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",1
142,"3LEP4MGT3G1PA0P3YNFTRC6K7N3BDC",3,00:23:15,"""57""","""female""","""English""","""Yes""","Trial40","4 40 shout jeanny-shout-s-T.wav Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended? 5",40,"4","40","shout","jeanny-shout-s-T.wav","Is_Debby_certain_that_Jeanny_shouted_before_the_protest_ended?",5
